-17.398,46.937,321.9,9.5,1.0,09/02/2015,0715,T,69
-17.310,46.073,323.5,10.3,1.0,09/02/2015,0715,T,67
-16.032,37.828,318.1,45.6,1.0,09/02/2015,0715,T,67
-17.274,45.276,328.9,16.1,1.0,09/02/2015,0715,T,76
-17.639,47.792,320.4,11.5,1.0,09/02/2015,0715,T,73
-17.493,46.638,324.1,9.6,1.0,09/02/2015,0715,T,65
-17.494,46.647,326.5,12.6,1.0,09/02/2015,0715,T,75
-17.503,46.646,320.3,6.2,1.0,09/02/2015,0715,T,45
-17.608,47.390,315.8,6.0,1.0,09/02/2015,0715,T,61
-17.610,47.400,319.2,9.0,1.0,09/02/2015,0715,T,68
-16.031,37.821,314.4,29.2,1.0,09/02/2015,0715,T,57
-16.036,37.849,313.0,22.7,1.0,09/02/2015,0715,T,47
-17.622,47.418,318.4,8.3,1.0,09/02/2015,0715,T,67
-17.623,47.428,318.6,9.1,1.0,09/02/2015,0715,T,68
-17.699,47.631,320.8,12.2,1.0,09/02/2015,0715,T,73
-17.570,46.597,324.9,10.9,1.0,09/02/2015,0715,T,73
-17.497,45.968,322.6,8.7,1.0,09/02/2015,0715,T,66
-17.617,46.798,339.7,32.9,1.0,09/02/2015,0715,T,88
-17.365,45.025,339.7,31.4,1.0,09/02/2015,0715,T,87
-17.366,45.035,326.3,12.0,1.0,09/02/2015,0715,T,72
-17.624,46.719,332.0,21.1,1.0,09/02/2015,0715,T,82
-17.602,46.307,323.8,9.6,1.0,09/02/2015,0715,T,70
-17.632,45.271,333.1,19.9,1.0,09/02/2015,0715,T,81
-17.634,45.280,339.7,30.0,1.0,09/02/2015,0715,T,87
-17.641,45.270,339.9,29.6,1.0,09/02/2015,0715,T,88
-17.643,45.279,368.6,98.9,1.0,09/02/2015,0715,T,100
-17.590,44.693,328.5,15.7,1.0,09/02/2015,0715,T,70
-17.591,44.703,327.7,14.9,1.0,09/02/2015,0715,T,62
-17.651,44.969,327.6,13.9,1.0,09/02/2015,0715,T,75
-17.652,44.979,326.2,12.4,1.0,09/02/2015,0715,T,72
-16.649,38.925,315.0,19.8,1.0,09/02/2015,0715,T,56
-16.325,36.150,326.0,135.2,1.0,09/02/2015,0715,T,79
-17.952,45.625,318.8,5.2,1.0,09/02/2015,0715,T,49
-16.331,36.144,321.8,100.8,1.0,09/02/2015,0715,T,74
-18.161,46.166,319.9,6.9,1.0,09/02/2015,0715,T,63
-16.462,35.912,314.8,44.0,1.0,09/02/2015,0715,T,61
-16.470,35.950,313.9,37.5,1.0,09/02/2015,0715,T,58
-17.947,44.317,323.5,8.5,1.0,09/02/2015,0715,T,57
