-28.360,32.339,315.6,46.9,1.0,03/02/2016,1100,A,63
-28.344,32.337,312.9,30.6,1.0,03/02/2016,1100,A,42
-28.355,32.334,319.1,67.8,1.0,03/02/2016,1100,A,71
-27.209,30.840,361.0,774.4,1.0,03/02/2016,1100,A,100
-27.211,30.795,334.2,268.9,1.0,03/02/2016,1100,A,86
-27.211,30.836,354.3,613.5,1.0,03/02/2016,1100,A,97
-27.214,30.791,322.0,126.1,1.0,03/02/2016,1100,A,75
-26.825,30.693,325.8,175.1,1.0,03/02/2016,1100,A,79
-26.828,30.647,312.5,55.3,1.0,03/02/2016,1100,A,54
-26.828,30.690,326.8,188.0,1.0,03/02/2016,1100,A,80
-26.831,30.643,311.0,46.1,1.0,03/02/2016,1100,A,45
-26.292,30.674,315.2,79.6,1.0,03/02/2016,1100,A,63
-26.295,30.671,317.6,99.6,1.0,03/02/2016,1100,A,68
-25.636,30.633,323.7,154.8,1.0,03/02/2016,1100,A,77
-25.637,30.627,321.9,143.2,1.0,03/02/2016,1100,A,74
-24.893,33.654,325.8,57.2,1.0,03/02/2016,1100,A,36
-24.888,33.540,326.1,45.5,1.0,03/02/2016,1100,A,70
-24.676,33.021,337.0,135.5,1.0,03/02/2016,1100,A,86
-24.686,32.897,327.8,67.7,1.0,03/02/2016,1100,A,25
-24.679,33.017,333.2,103.1,1.0,03/02/2016,1100,A,72
-24.690,32.893,328.6,76.5,1.0,03/02/2016,1100,A,51
-10.202,37.887,325.1,14.8,1.0,03/02/2016,1100,A,77
-9.773,38.638,319.8,7.5,1.0,03/02/2016,1100,A,64
-9.658,35.305,310.0,7.2,1.0,03/02/2016,1100,A,54
-8.642,35.642,315.3,11.1,1.0,03/02/2016,1100,A,62
-8.173,35.809,316.9,11.9,1.0,03/02/2016,1100,A,64
-8.142,35.937,312.4,8.3,1.0,03/02/2016,1100,A,50
-8.109,36.038,327.8,26.1,1.0,03/02/2016,1100,A,80
-8.110,36.027,328.4,26.5,1.0,03/02/2016,1100,A,81
-7.636,39.169,324.4,8.1,1.0,03/02/2016,1100,A,66
-7.637,39.160,325.4,9.6,1.0,03/02/2016,1100,A,70
-8.050,35.939,315.7,11.2,1.0,03/02/2016,1100,A,40
-8.040,35.938,316.0,11.9,1.0,03/02/2016,1100,A,58
-7.945,36.034,311.1,6.2,1.0,03/02/2016,1100,A,30
-7.078,39.144,326.2,9.9,1.0,03/02/2016,1100,A,58
-7.066,39.161,323.4,6.6,1.0,03/02/2016,1100,A,59
